student_id,question_id,question_text,reference_answer,student_answer,section,topic,is_correct
STUDENT_060,sectionB_word_embedding_q10,Propose one embedding application and how it improves performance.,"Provides valid application + correct explanation (e.g., search, recommendation, NLP tasks)","Word embedding can be used in sentiment analysis application. For example we want to capture the semantic relationships between some reviews on social media about a products  (good, great, brilliant should close to each other in the vector spaces which represent positive sentiment)",Section B,Word Embedding,correct
STUDENT_060,sectionB_recommender_system_q1,Which recommender suggests items similar to those a user liked based on item features?,B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q2,Term for when the system cannot recommend to a new user due to lack of history?,C,C,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q3,How does User-User Collaborative Filtering differ from Item-Item Collaborative Filtering?,A,A,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q4,Why is Matrix Factorization used in Recommender Systems?,B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q5,"User likes Inception (Sci-Fi, Nolan) and Interstellar (Sci-Fi, Nolan). A content-based system will most likely recommend:",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q6,Users A and B have high cosine similarity. A rates Movie X highly. What is likely predicted for B on X?,B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q7,Millions of items but few ratings per user. The most significant challenge is:,B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q8,"If the goal is that the Top-5 list contains only relevant items, which is more important: Precision or Recall?",A,A,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q9,Evaluate ethical implications of a filter bubble in news recommendations on information diversity.,"Filter bubbles isolate users in ideological echo chambers, severely reducing information diversity and reinforcing confirmation bias or societal polarization.","A filter bubble in news recommendation raises ethical concerns because it reduces information diversity by repeatedly exposing users to similar viewpoints. This can reinforce bias, increase polarization, and limit informed decision-making. Although personalization improves relevance, news platforms should balance relevance with viewpoint diversity, transparency, and user control to avoid harming the public’s understanding of important issues.",Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q10,Propose a hybrid recommender architecture that combines CF and content-based filtering to mitigate cold start for new items.,"Use Content-Based filtering initially to generate recommendations using item metadata, then seamlessly integrate Collaborative Filtering as interaction data accumulates.","A hybrid recommender combines CF to recommend from same user behavior and use content-based filtering to recommend from item features (tags, description, color...). So to reduce the cold start for new items, we should apply content-bsaed filtering first when there is not enough interactions /reviews or ratings. After that using CF.",Section B,Recommender System,correct
STUDENT_060,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,5,Section C,,
STUDENT_060,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,5,Section C,,
STUDENT_060,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,5,Section C,,
STUDENT_060,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,5,Section C,,
STUDENT_060,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,3,Section C,,
STUDENT_060,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,4,Section C,,
STUDENT_060,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,4,Section C,,
STUDENT_060,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,5,Section C,,
STUDENT_060,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,4,Section C,,
STUDENT_060,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,4,Section C,,
STUDENT_060,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,4,Section C,,
STUDENT_060,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,4,Section C,,
STUDENT_060,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,5,Section C,,
STUDENT_060,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,4,Section C,,
STUDENT_060,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,5,Section C,,
STUDENT_111,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_111,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_111,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_111,sectionA_selfLearningScale,4. Self-learning ability (1-5),,3,Section A,,
STUDENT_111,sectionA_topicFirst,5. First topic selected for assessment,,linear_regression,Section A,,
STUDENT_111,sectionA_topicSecond,6. Second topic selected for assessment,,association_rules_mining,Section A,,
STUDENT_111,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_111,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_111,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,3,Section A,,
STUDENT_111,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,3,Section A,,
STUDENT_111,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_111,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_111,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_111,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"explaining theory, exercise",Section A,,
STUDENT_111,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_111,sectionB_linear_regression_q1,Primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q2,"In Y = β0 + β1X + ε, β1 represents:",B,B,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q3,Meaning of R² = 0.85?,B,B,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q4,Difference between Simple and Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q5,"Price = 50,000 + 100·SqFt. Predicted price for 2,000 SqFt?",A,A,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q6,Most common loss minimized for standard linear regression training?,C,C,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q7,Residuals vs fitted values show a parabolic pattern. What does it indicate?,B,B,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q8,Why check multicollinearity in Multiple LR? Common measure?,B,B,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q9,Trade-off: high-degree polynomial (perfect train fit) vs simple linear for future prediction—which generalizes better and why?,"The simple linear regression model is generally preferred for generalization. The high-degree polynomial model, while perfectly fitting the training data, is prone to overfitting, which leads to poor performance on new, unseen data.",A simple linear model generalizes better because it avoids overfitting High-degree polynomial → fits training data perfectly → high variance (overfitting) Simple linear → may not fit perfectly → lower variance → better on new data,Section B,Linear Regression,correct
STUDENT_111,sectionB_linear_regression_q10,"Propose a feature transform (e.g., log) when X–Y is exponential; explain for linear regression.","Example Transformation: Transform x to logX (logarithmic transformation). This is necessary because Linear Regression assumes a linear relationship between X and Y. The log transformation effectively linearizes the initial exponential relationship, allowing the standard Linear Regression assumptions to be met.","If the relationship is exponential, , apply a log transform on Y: log(Y)=log(a)+bX This converts it into a linear form, so we can apply linear regression",Section B,Linear Regression,correct
STUDENT_111,sectionB_association_rules_mining_q1,Which metric measures how frequently an itemset appears in the entire dataset?,B,B,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q2,The Apriori algorithm is primarily used for:,B,B,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q3,What does the Apriori Principle state about itemsets?,A,A,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q4,"If a rule {A} → {B} has a Lift > 1, it implies that:",B,B,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q5,"In 200 transactions, ""Coke"" appears in 100, ""Chips"" in 80, both together in 40. Confidence of {Coke} → {Chips} is:",B,B,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q6,"With the same data, Support for itemset {Coke, Chips} is:",A,A,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q7,Why does FP-Growth typically perform faster than Apriori on large datasets?,A,A,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q8,"If you increase the minimum confidence threshold, how does it affect discovered rules?",B,B,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q9,A retail manager wants associations that are strong beyond both being popular. Which metric should they prioritize?,C,C,Section B,Association Rules Mining,correct
STUDENT_111,sectionB_association_rules_mining_q10,"For pharmacy market-basket analysis, how would you modify traditional ARM to prioritize ""Critical Drug Interactions"" over ""Frequent Purchases""?",Assign risk-severity weights or specialized interest metrics to drug interactions so critical pairs are prioritized regardless of low purchase frequency (support).,"Add weighting based on risk level + domain constraints, prioritize high lift + serious drug interactions, not just frequency",Section B,Association Rules Mining,correct
STUDENT_111,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,4,Section C,,
STUDENT_111,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,3,Section C,,
STUDENT_111,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,4,Section C,,
STUDENT_111,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,5,Section C,,
STUDENT_111,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,3,Section C,,
STUDENT_111,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,4,Section C,,
STUDENT_111,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,4,Section C,,
STUDENT_111,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,4,Section C,,
STUDENT_111,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,5,Section C,,
STUDENT_111,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,4,Section C,,
STUDENT_111,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,4,Section C,,
STUDENT_111,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,3,Section C,,
STUDENT_111,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,4,Section C,,
STUDENT_111,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,4,Section C,,
STUDENT_111,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,4,Section C,,
STUDENT_097,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_097,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_097,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_097,sectionA_selfLearningScale,4. Self-learning ability (1-5),,3,Section A,,
STUDENT_097,sectionA_topicFirst,5. First topic selected for assessment,,recommender_system,Section A,,
STUDENT_097,sectionA_topicSecond,6. Second topic selected for assessment,,deep_neural_networks,Section A,,
STUDENT_097,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_097,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Never,Section A,,
STUDENT_097,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,4,Section A,,
STUDENT_097,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,2,Section A,,
STUDENT_097,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_097,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_097,sectionA_aiToolPrimary,13. AI tool used most,,Other,Section A,,
STUDENT_097,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"coding, researching",Section A,,
STUDENT_097,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_097,sectionB_recommender_system_q1,Which recommender suggests items similar to those a user liked based on item features?,B,B,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q2,Term for when the system cannot recommend to a new user due to lack of history?,C,C,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q3,How does User-User Collaborative Filtering differ from Item-Item Collaborative Filtering?,A,A,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q4,Why is Matrix Factorization used in Recommender Systems?,B,B,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q5,"User likes Inception (Sci-Fi, Nolan) and Interstellar (Sci-Fi, Nolan). A content-based system will most likely recommend:",B,B,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q6,Users A and B have high cosine similarity. A rates Movie X highly. What is likely predicted for B on X?,B,B,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q7,Millions of items but few ratings per user. The most significant challenge is:,B,B,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q8,"If the goal is that the Top-5 list contains only relevant items, which is more important: Precision or Recall?",A,A,Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q9,Evaluate ethical implications of a filter bubble in news recommendations on information diversity.,"Filter bubbles isolate users in ideological echo chambers, severely reducing information diversity and reinforcing confirmation bias or societal polarization.","Reduced diversity - Users see only information confirming existing views Polarization - Reinforces biases, deepens societal divisions Undermines informed decisions - Citizens lack balanced information for democratic participation",Section B,Recommender System,correct
STUDENT_097,sectionB_recommender_system_q10,Propose a hybrid recommender architecture that combines CF and content-based filtering to mitigate cold start for new items.,"Use Content-Based filtering initially to generate recommendations using item metadata, then seamlessly integrate Collaborative Filtering as interaction data accumulates.","Switching Hybrid - Use content-based initially, switch to CF when enough data Weighted Hybrid - Combine both methods with weights Feature Combination Hybrid - Use content features within CF framework Cascaded Hybrid - One method's output feeds into the next",Section B,Recommender System,correct
STUDENT_097,sectionB_deep_neural_networks_q1,What is a Deep Neural Network (DNN)?,B,B,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q2,Role of an activation function?,B,B,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q3,Why are multiple hidden layers useful?,B,B,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q4,What is overfitting in DNNs?,A,A,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q5,"High train accuracy, low validation accuracy. What to do?",B,A,Section B,Deep Neural Networks,incorrect
STUDENT_097,sectionB_deep_neural_networks_q6,Network cannot learn complex patterns. Change that might help?,B,B,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q7,Very deep network without normalization techniques?,A,A,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q8,Why normalize inputs for DNN training?,B,B,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q9,Model does poorly on both training and validation. What does it suggest?,Mentions underfitting / model too simple / insufficient capacity / poor training,underfitting Both training and validation loss are high → model cannot learn the patterns in the data at all The model lacks sufficient capacity,Section B,Deep Neural Networks,correct
STUDENT_097,sectionB_deep_neural_networks_q10,Propose one real-world DNN application and usefulness.,Provides valid application + correct explanation of DNN usage,"DNNs can detect lung cancer from CT scans with accuracy rivaling or exceeding experienced radiologists, enabling earlier treatment and improved survival rates.",Section B,Deep Neural Networks,correct
STUDENT_097,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,4,Section C,,
STUDENT_097,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,5,Section C,,
STUDENT_097,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,4,Section C,,
STUDENT_097,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,3,Section C,,
STUDENT_097,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,4,Section C,,
STUDENT_097,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,3,Section C,,
STUDENT_097,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,3,Section C,,
STUDENT_097,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,5,Section C,,
STUDENT_097,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,3,Section C,,
STUDENT_097,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,4,Section C,,
STUDENT_097,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,4,Section C,,
STUDENT_097,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,3,Section C,,
STUDENT_097,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,5,Section C,,
STUDENT_097,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,4,Section C,,
STUDENT_097,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,4,Section C,,
STUDENT_017,sectionA_yearOfStudy,1. Current year of study,,4th year,Section A,,
STUDENT_017,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_017,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_017,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_017,sectionA_topicFirst,5. First topic selected for assessment,,linear_regression,Section A,,
STUDENT_017,sectionA_topicSecond,6. Second topic selected for assessment,,logistic_regression,Section A,,
STUDENT_017,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_017,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Never,Section A,,
STUDENT_017,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,4,Section A,,
STUDENT_017,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,2,Section A,,
STUDENT_017,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_017,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_017,sectionA_aiToolPrimary,13. AI tool used most,,Gemini,Section A,,
STUDENT_017,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"Solving exercises, translating languages, suggesting idea",Section A,,
STUDENT_017,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_017,sectionB_linear_regression_q1,Primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q2,"In Y = β0 + β1X + ε, β1 represents:",B,B,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q3,Meaning of R² = 0.85?,B,B,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q4,Difference between Simple and Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q5,"Price = 50,000 + 100·SqFt. Predicted price for 2,000 SqFt?",A,A,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q6,Most common loss minimized for standard linear regression training?,C,C,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q7,Residuals vs fitted values show a parabolic pattern. What does it indicate?,B,B,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q8,Why check multicollinearity in Multiple LR? Common measure?,B,B,Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q9,Trade-off: high-degree polynomial (perfect train fit) vs simple linear for future prediction—which generalizes better and why?,"The simple linear regression model is generally preferred for generalization. The high-degree polynomial model, while perfectly fitting the training data, is prone to overfitting, which leads to poor performance on new, unseen data.","A simple linear model generally generalizes better than a high-degree polynomial that perfectly fits the training data. Because the polynomial suffers from overfitting. It learns the ""noise"" and random fluctuations in your specific training set rather than the underlying pattern. While, simple linear model provides the underlying data relationship is not excessively complex.",Section B,Linear Regression,correct
STUDENT_017,sectionB_linear_regression_q10,"Propose a feature transform (e.g., log) when X–Y is exponential; explain for linear regression.","Example Transformation: Transform x to logX (logarithmic transformation). This is necessary because Linear Regression assumes a linear relationship between X and Y. The log transformation effectively linearizes the initial exponential relationship, allowing the standard Linear Regression assumptions to be met.","If your data follows an exponential growth model, it typically takes the form: Y = α * e^(β * X) * ε. By taking the natural logarithm of both sides, you linearize the relationship: ln(Y) = ln(α) + β * X + ln(ε) In this transformed space, the relationship is now linear, where ln(Y) is your new dependent variable, ln(α) is the new intercept, and β is the slope.",Section B,Linear Regression,correct
STUDENT_017,sectionB_logistic_regression_q1,Primary difference: Linear vs Logistic Regression for Y?,A,A,Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q2,"Function mapping linear output to probability in [0,1]?",C,C,Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q3,Why Sigmoid instead of raw linear Y = β0 + β1X + ε in Logistic Regression?,B,B,Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q4,Formula for log-odds (logit) of success p?,A,A,Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q5,Logit = 0 for a customer. Probability p of positive class?,B,B,Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q6,Typical cost minimized when training Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q7,Interpret coefficient β in Logistic Regression.,C,C,Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q8,Perfect linear separability: why can unregularized Logistic Regression have numerical issues?,B,A,Section B,Logistic Regression,incorrect
STUDENT_017,sectionB_logistic_regression_q9,Machine failure prediction: prioritize Precision (few false alarms) or Recall (catch failures)? Why?,"Recall (minimizing False Negatives) should be prioritized. A False Negative (missing a machine failure) is usually more costly and dangerous than a False Positive (predicting failure when the machine is fine), as failure can lead to severe operational damage or accidents.","In the context of machine failure prediction, recall is prioritized over precision. Because, precision measures how many of your failure alerts were actually true. Frequent false alarms lead to the case that staff begin to ignore the model entirely. Meanwhile, recall measures how many of the actual failures your model correctly identified. If a machine fails unexpectedly, it can lead to catastrophic damage. There may be more false alarms , meaning technicians might check a healthy machine, but the production line stays safe.",Section B,Logistic Regression,correct
STUDENT_017,sectionB_logistic_regression_q10,Propose how to extend binary Logistic Regression to 3+ mutually exclusive classes.,"The problem requires Multinomial Logistic Regression (also known as Softmax Regression), which generalizes the sigmoid function to handle multiple classes simultaneously, or using the One-vs-Rest (OvR) approach, which trains separate binary Logistic Regression models for each class against all others.",Using multinomial logistic regression. This method generalizes logistic regression by modeling the probability for each class using the softmax function. P(y = k | x) = exp(w_k^T x) / sum over j of exp(w_j^T x).  This provides proper normalized probabilities and is the best choice when classes are mutually exclusive.,Section B,Logistic Regression,correct
STUDENT_017,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,3,Section C,,
STUDENT_017,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,4,Section C,,
STUDENT_017,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,4,Section C,,
STUDENT_017,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,5,Section C,,
STUDENT_017,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,3,Section C,,
STUDENT_017,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,2,Section C,,
STUDENT_017,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,3,Section C,,
STUDENT_017,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,4,Section C,,
STUDENT_017,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,3,Section C,,
STUDENT_017,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,3,Section C,,
STUDENT_017,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,4,Section C,,
STUDENT_017,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,4,Section C,,
STUDENT_017,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,5,Section C,,
STUDENT_017,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,4,Section C,,
STUDENT_017,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,5,Section C,,
STUDENT_002,sectionA_yearOfStudy,1. Current year of study,,4th year,Section A,,
STUDENT_002,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_002,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_002,sectionA_selfLearningScale,4. Self-learning ability (1-5),,5,Section A,,
STUDENT_002,sectionA_topicFirst,5. First topic selected for assessment,,linear_regression,Section A,,
STUDENT_002,sectionA_topicSecond,6. Second topic selected for assessment,,logistic_regression,Section A,,
STUDENT_002,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_002,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_002,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,3,Section A,,
STUDENT_002,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,3,Section A,,
STUDENT_002,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_002,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_002,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_002,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,To research more information and take examples for complex tasks,Section A,,
STUDENT_002,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_002,sectionB_linear_regression_q1,Primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q2,"In Y = β0 + β1X + ε, β1 represents:",B,B,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q3,Meaning of R² = 0.85?,B,B,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q4,Difference between Simple and Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q5,"Price = 50,000 + 100·SqFt. Predicted price for 2,000 SqFt?",A,A,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q6,Most common loss minimized for standard linear regression training?,C,C,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q7,Residuals vs fitted values show a parabolic pattern. What does it indicate?,B,B,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q8,Why check multicollinearity in Multiple LR? Common measure?,B,B,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q9,Trade-off: high-degree polynomial (perfect train fit) vs simple linear for future prediction—which generalizes better and why?,"The simple linear regression model is generally preferred for generalization. The high-degree polynomial model, while perfectly fitting the training data, is prone to overfitting, which leads to poor performance on new, unseen data.",Answer: A simple linear model usually generalizes better. Why: High-degree polynomial => overfitting (fits noise in training data) Simple model => captures main trend => better performance on unseen data,Section B,Linear Regression,correct
STUDENT_002,sectionB_linear_regression_q10,"Propose a feature transform (e.g., log) when X–Y is exponential; explain for linear regression.","Example Transformation: Transform x to logX (logarithmic transformation). This is necessary because Linear Regression assumes a linear relationship between X and Y. The log transformation effectively linearizes the initial exponential relationship, allowing the standard Linear Regression assumptions to be met.","Use a log transformation: If: Y=ae^(bX) Take log: log(Y)=log(a)+bX => Now it becomes linear, so linear regression can be applied.",Section B,Linear Regression,correct
STUDENT_002,sectionB_logistic_regression_q1,Primary difference: Linear vs Logistic Regression for Y?,A,A,Section B,Logistic Regression,correct
STUDENT_002,sectionB_logistic_regression_q2,"Function mapping linear output to probability in [0,1]?",C,C,Section B,Logistic Regression,correct
STUDENT_002,sectionB_logistic_regression_q3,Why Sigmoid instead of raw linear Y = β0 + β1X + ε in Logistic Regression?,B,B,Section B,Logistic Regression,correct
STUDENT_002,sectionB_logistic_regression_q4,Formula for log-odds (logit) of success p?,A,A,Section B,Logistic Regression,correct
STUDENT_002,sectionB_logistic_regression_q5,Logit = 0 for a customer. Probability p of positive class?,B,C,Section B,Logistic Regression,incorrect
STUDENT_002,sectionB_logistic_regression_q6,Typical cost minimized when training Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_002,sectionB_logistic_regression_q7,Interpret coefficient β in Logistic Regression.,C,C,Section B,Logistic Regression,correct
